,year,group_desc,commodity_desc,state_alpha,short_desc,Value,class_desc,statisticcat_desc,Value_Harvested,Value_Planted,Value_Bearing
195,2018.0,FIELD CROPS,BARLEY,SD,BARLEY - ACRES HARVESTED,13000,ALL CLASSES,AREA HARVESTED,13000.0,,
196,2015.0,FIELD CROPS,BARLEY,SD,BARLEY - ACRES HARVESTED,19000,ALL CLASSES,AREA HARVESTED,19000.0,,
197,2014.0,FIELD CROPS,BARLEY,SD,BARLEY - ACRES HARVESTED,17000,ALL CLASSES,AREA HARVESTED,17000.0,,
198,2013.0,FIELD CROPS,BARLEY,SD,BARLEY - ACRES HARVESTED,19000,ALL CLASSES,AREA HARVESTED,19000.0,,
199,2012.0,FIELD CROPS,BARLEY,SD,BARLEY - ACRES HARVESTED,22000,ALL CLASSES,AREA HARVESTED,22000.0,,
200,2011.0,FIELD CROPS,BARLEY,SD,BARLEY - ACRES HARVESTED,16000,ALL CLASSES,AREA HARVESTED,16000.0,,
201,2010.0,FIELD CROPS,BARLEY,SD,BARLEY - ACRES HARVESTED,11000,ALL CLASSES,AREA HARVESTED,11000.0,,
202,2009.0,FIELD CROPS,BARLEY,SD,BARLEY - ACRES HARVESTED,22000,ALL CLASSES,AREA HARVESTED,22000.0,,
203,2008.0,FIELD CROPS,BARLEY,SD,BARLEY - ACRES HARVESTED,43000,ALL CLASSES,AREA HARVESTED,43000.0,,
204,2007.0,FIELD CROPS,BARLEY,SD,BARLEY - ACRES HARVESTED,29000,ALL CLASSES,AREA HARVESTED,29000.0,,
205,2006.0,FIELD CROPS,BARLEY,SD,BARLEY - ACRES HARVESTED,14000,ALL CLASSES,AREA HARVESTED,14000.0,,
206,2005.0,FIELD CROPS,BARLEY,SD,BARLEY - ACRES HARVESTED,47000,ALL CLASSES,AREA HARVESTED,47000.0,,
207,2004.0,FIELD CROPS,BARLEY,SD,BARLEY - ACRES HARVESTED,50000,ALL CLASSES,AREA HARVESTED,50000.0,,
208,2003.0,FIELD CROPS,BARLEY,SD,BARLEY - ACRES HARVESTED,55000,ALL CLASSES,AREA HARVESTED,55000.0,,
209,2002.0,FIELD CROPS,BARLEY,SD,BARLEY - ACRES HARVESTED,45000,ALL CLASSES,AREA HARVESTED,45000.0,,
210,2001.0,FIELD CROPS,BARLEY,SD,BARLEY - ACRES HARVESTED,78000,ALL CLASSES,AREA HARVESTED,78000.0,,
211,2000.0,FIELD CROPS,BARLEY,SD,BARLEY - ACRES HARVESTED,105000,ALL CLASSES,AREA HARVESTED,105000.0,,
212,1999.0,FIELD CROPS,BARLEY,SD,BARLEY - ACRES HARVESTED,74000,ALL CLASSES,AREA HARVESTED,74000.0,,
213,1998.0,FIELD CROPS,BARLEY,SD,BARLEY - ACRES HARVESTED,95000,ALL CLASSES,AREA HARVESTED,95000.0,,
214,1997.0,FIELD CROPS,BARLEY,SD,BARLEY - ACRES HARVESTED,120000,ALL CLASSES,AREA HARVESTED,120000.0,,
215,1999.0,FIELD CROPS,BARLEY,TX,BARLEY - ACRES HARVESTED,10000,ALL CLASSES,AREA HARVESTED,10000.0,,
216,1998.0,FIELD CROPS,BARLEY,TX,BARLEY - ACRES HARVESTED,5000,ALL CLASSES,AREA HARVESTED,5000.0,,
217,1997.0,FIELD CROPS,BARLEY,TX,BARLEY - ACRES HARVESTED,5000,ALL CLASSES,AREA HARVESTED,5000.0,,
218,2022.0,FIELD CROPS,BARLEY,WY,BARLEY - ACRES HARVESTED,58000,ALL CLASSES,AREA HARVESTED,58000.0,,
219,2021.0,FIELD CROPS,BARLEY,WY,BARLEY - ACRES HARVESTED,72000,ALL CLASSES,AREA HARVESTED,72000.0,,
220,2020.0,FIELD CROPS,BARLEY,WY,BARLEY - ACRES HARVESTED,67000,ALL CLASSES,AREA HARVESTED,67000.0,,
221,2019.0,FIELD CROPS,BARLEY,WY,BARLEY - ACRES HARVESTED,66000,ALL CLASSES,AREA HARVESTED,66000.0,,
222,2018.0,FIELD CROPS,BARLEY,WY,BARLEY - ACRES HARVESTED,51000,ALL CLASSES,AREA HARVESTED,51000.0,,
223,2017.0,FIELD CROPS,BARLEY,WY,BARLEY - ACRES HARVESTED,63000,ALL CLASSES,AREA HARVESTED,63000.0,,
224,2016.0,FIELD CROPS,BARLEY,WY,BARLEY - ACRES HARVESTED,82000,ALL CLASSES,AREA HARVESTED,82000.0,,
225,2015.0,FIELD CROPS,BARLEY,WY,BARLEY - ACRES HARVESTED,86000,ALL CLASSES,AREA HARVESTED,86000.0,,
226,2014.0,FIELD CROPS,BARLEY,WY,BARLEY - ACRES HARVESTED,68000,ALL CLASSES,AREA HARVESTED,68000.0,,
227,2013.0,FIELD CROPS,BARLEY,WY,BARLEY - ACRES HARVESTED,68000,ALL CLASSES,AREA HARVESTED,68000.0,,
228,2012.0,FIELD CROPS,BARLEY,WY,BARLEY - ACRES HARVESTED,69000,ALL CLASSES,AREA HARVESTED,69000.0,,
229,2011.0,FIELD CROPS,BARLEY,WY,BARLEY - ACRES HARVESTED,67000,ALL CLASSES,AREA HARVESTED,67000.0,,
230,2010.0,FIELD CROPS,BARLEY,WY,BARLEY - ACRES HARVESTED,62000,ALL CLASSES,AREA HARVESTED,62000.0,,
231,2009.0,FIELD CROPS,BARLEY,WY,BARLEY - ACRES HARVESTED,64000,ALL CLASSES,AREA HARVESTED,64000.0,,
232,2008.0,FIELD CROPS,BARLEY,WY,BARLEY - ACRES HARVESTED,75000,ALL CLASSES,AREA HARVESTED,75000.0,,
233,2007.0,FIELD CROPS,BARLEY,WY,BARLEY - ACRES HARVESTED,53000,ALL CLASSES,AREA HARVESTED,53000.0,,
234,2006.0,FIELD CROPS,BARLEY,WY,BARLEY - ACRES HARVESTED,57000,ALL CLASSES,AREA HARVESTED,57000.0,,
235,2005.0,FIELD CROPS,BARLEY,WY,BARLEY - ACRES HARVESTED,60000,ALL CLASSES,AREA HARVESTED,60000.0,,
236,2004.0,FIELD CROPS,BARLEY,WY,BARLEY - ACRES HARVESTED,75000,ALL CLASSES,AREA HARVESTED,75000.0,,
237,2003.0,FIELD CROPS,BARLEY,WY,BARLEY - ACRES HARVESTED,75000,ALL CLASSES,AREA HARVESTED,75000.0,,
238,2002.0,FIELD CROPS,BARLEY,WY,BARLEY - ACRES HARVESTED,65000,ALL CLASSES,AREA HARVESTED,65000.0,,
239,2001.0,FIELD CROPS,BARLEY,WY,BARLEY - ACRES HARVESTED,85000,ALL CLASSES,AREA HARVESTED,85000.0,,
240,2000.0,FIELD CROPS,BARLEY,WY,BARLEY - ACRES HARVESTED,95000,ALL CLASSES,AREA HARVESTED,95000.0,,
241,1999.0,FIELD CROPS,BARLEY,WY,BARLEY - ACRES HARVESTED,85000,ALL CLASSES,AREA HARVESTED,85000.0,,
242,1998.0,FIELD CROPS,BARLEY,WY,BARLEY - ACRES HARVESTED,85000,ALL CLASSES,AREA HARVESTED,85000.0,,
243,1997.0,FIELD CROPS,BARLEY,WY,BARLEY - ACRES HARVESTED,105000,ALL CLASSES,AREA HARVESTED,105000.0,,
244,2023.0,FIELD CROPS,BARLEY,AZ,BARLEY - ACRES PLANTED,21000,ALL CLASSES,AREA PLANTED,,21000.0,
245,2022.0,FIELD CROPS,BARLEY,AZ,BARLEY - ACRES PLANTED,16000,ALL CLASSES,AREA PLANTED,,16000.0,
246,2021.0,FIELD CROPS,BARLEY,AZ,BARLEY - ACRES PLANTED,18000,ALL CLASSES,AREA PLANTED,,18000.0,
247,2020.0,FIELD CROPS,BARLEY,AZ,BARLEY - ACRES PLANTED,12000,ALL CLASSES,AREA PLANTED,,12000.0,
248,2019.0,FIELD CROPS,BARLEY,AZ,BARLEY - ACRES PLANTED,18000,ALL CLASSES,AREA PLANTED,,18000.0,
249,2018.0,FIELD CROPS,BARLEY,AZ,BARLEY - ACRES PLANTED,14000,ALL CLASSES,AREA PLANTED,,14000.0,
250,2017.0,FIELD CROPS,BARLEY,AZ,BARLEY - ACRES PLANTED,20000,ALL CLASSES,AREA PLANTED,,20000.0,
251,2016.0,FIELD CROPS,BARLEY,AZ,BARLEY - ACRES PLANTED,17000,ALL CLASSES,AREA PLANTED,,17000.0,
252,2015.0,FIELD CROPS,BARLEY,AZ,BARLEY - ACRES PLANTED,17000,ALL CLASSES,AREA PLANTED,,17000.0,
253,2014.0,FIELD CROPS,BARLEY,AZ,BARLEY - ACRES PLANTED,36000,ALL CLASSES,AREA PLANTED,,36000.0,
254,2013.0,FIELD CROPS,BARLEY,AZ,BARLEY - ACRES PLANTED,75000,ALL CLASSES,AREA PLANTED,,75000.0,
255,2012.0,FIELD CROPS,BARLEY,AZ,BARLEY - ACRES PLANTED,48000,ALL CLASSES,AREA PLANTED,,48000.0,
256,2011.0,FIELD CROPS,BARLEY,AZ,BARLEY - ACRES PLANTED,65000,ALL CLASSES,AREA PLANTED,,65000.0,
257,2010.0,FIELD CROPS,BARLEY,AZ,BARLEY - ACRES PLANTED,45000,ALL CLASSES,AREA PLANTED,,45000.0,
258,2009.0,FIELD CROPS,BARLEY,AZ,BARLEY - ACRES PLANTED,48000,ALL CLASSES,AREA PLANTED,,48000.0,
259,2008.0,FIELD CROPS,BARLEY,AZ,BARLEY - ACRES PLANTED,42000,ALL CLASSES,AREA PLANTED,,42000.0,
260,2007.0,FIELD CROPS,BARLEY,AZ,BARLEY - ACRES PLANTED,33000,ALL CLASSES,AREA PLANTED,,33000.0,
261,2006.0,FIELD CROPS,BARLEY,AZ,BARLEY - ACRES PLANTED,25000,ALL CLASSES,AREA PLANTED,,25000.0,
262,2005.0,FIELD CROPS,BARLEY,AZ,BARLEY - ACRES PLANTED,34000,ALL CLASSES,AREA PLANTED,,34000.0,
263,2004.0,FIELD CROPS,BARLEY,AZ,BARLEY - ACRES PLANTED,40000,ALL CLASSES,AREA PLANTED,,40000.0,
264,2003.0,FIELD CROPS,BARLEY,AZ,BARLEY - ACRES PLANTED,32000,ALL CLASSES,AREA PLANTED,,32000.0,
265,2002.0,FIELD CROPS,BARLEY,AZ,BARLEY - ACRES PLANTED,46000,ALL CLASSES,AREA PLANTED,,46000.0,
266,2001.0,FIELD CROPS,BARLEY,AZ,BARLEY - ACRES PLANTED,42000,ALL CLASSES,AREA PLANTED,,42000.0,
267,2000.0,FIELD CROPS,BARLEY,AZ,BARLEY - ACRES PLANTED,40000,ALL CLASSES,AREA PLANTED,,40000.0,
268,1999.0,FIELD CROPS,BARLEY,AZ,BARLEY - ACRES PLANTED,63000,ALL CLASSES,AREA PLANTED,,63000.0,
269,1998.0,FIELD CROPS,BARLEY,AZ,BARLEY - ACRES PLANTED,58000,ALL CLASSES,AREA PLANTED,,58000.0,
270,1997.0,FIELD CROPS,BARLEY,AZ,BARLEY - ACRES PLANTED,70000,ALL CLASSES,AREA PLANTED,,70000.0,
271,2023.0,FIELD CROPS,BARLEY,CA,BARLEY - ACRES PLANTED,35000,ALL CLASSES,AREA PLANTED,,35000.0,
272,2022.0,FIELD CROPS,BARLEY,CA,BARLEY - ACRES PLANTED,40000,ALL CLASSES,AREA PLANTED,,40000.0,
273,2021.0,FIELD CROPS,BARLEY,CA,BARLEY - ACRES PLANTED,40000,ALL CLASSES,AREA PLANTED,,40000.0,
274,2020.0,FIELD CROPS,BARLEY,CA,BARLEY - ACRES PLANTED,60000,ALL CLASSES,AREA PLANTED,,60000.0,
275,2019.0,FIELD CROPS,BARLEY,CA,BARLEY - ACRES PLANTED,65000,ALL CLASSES,AREA PLANTED,,65000.0,
276,2018.0,FIELD CROPS,BARLEY,CA,BARLEY - ACRES PLANTED,65000,ALL CLASSES,AREA PLANTED,,65000.0,
277,2017.0,FIELD CROPS,BARLEY,CA,BARLEY - ACRES PLANTED,75000,ALL CLASSES,AREA PLANTED,,75000.0,
278,2016.0,FIELD CROPS,BARLEY,CA,BARLEY - ACRES PLANTED,85000,ALL CLASSES,AREA PLANTED,,85000.0,
279,2015.0,FIELD CROPS,BARLEY,CA,BARLEY - ACRES PLANTED,80000,ALL CLASSES,AREA PLANTED,,80000.0,
280,2014.0,FIELD CROPS,BARLEY,CA,BARLEY - ACRES PLANTED,80000,ALL CLASSES,AREA PLANTED,,80000.0,
281,2013.0,FIELD CROPS,BARLEY,CA,BARLEY - ACRES PLANTED,95000,ALL CLASSES,AREA PLANTED,,95000.0,
282,2012.0,FIELD CROPS,BARLEY,CA,BARLEY - ACRES PLANTED,120000,ALL CLASSES,AREA PLANTED,,120000.0,
283,2011.0,FIELD CROPS,BARLEY,CA,BARLEY - ACRES PLANTED,100000,ALL CLASSES,AREA PLANTED,,100000.0,
284,2010.0,FIELD CROPS,BARLEY,CA,BARLEY - ACRES PLANTED,110000,ALL CLASSES,AREA PLANTED,,110000.0,
285,2009.0,FIELD CROPS,BARLEY,CA,BARLEY - ACRES PLANTED,90000,ALL CLASSES,AREA PLANTED,,90000.0,
286,2008.0,FIELD CROPS,BARLEY,CA,BARLEY - ACRES PLANTED,95000,ALL CLASSES,AREA PLANTED,,95000.0,
287,2007.0,FIELD CROPS,BARLEY,CA,BARLEY - ACRES PLANTED,85000,ALL CLASSES,AREA PLANTED,,85000.0,
288,2006.0,FIELD CROPS,BARLEY,CA,BARLEY - ACRES PLANTED,90000,ALL CLASSES,AREA PLANTED,,90000.0,
289,2005.0,FIELD CROPS,BARLEY,CA,BARLEY - ACRES PLANTED,100000,ALL CLASSES,AREA PLANTED,,100000.0,
290,2004.0,FIELD CROPS,BARLEY,CA,BARLEY - ACRES PLANTED,110000,ALL CLASSES,AREA PLANTED,,110000.0,
291,2003.0,FIELD CROPS,BARLEY,CA,BARLEY - ACRES PLANTED,100000,ALL CLASSES,AREA PLANTED,,100000.0,
292,2002.0,FIELD CROPS,BARLEY,CA,BARLEY - ACRES PLANTED,130000,ALL CLASSES,AREA PLANTED,,130000.0,
293,2001.0,FIELD CROPS,BARLEY,CA,BARLEY - ACRES PLANTED,160000,ALL CLASSES,AREA PLANTED,,160000.0,
294,2000.0,FIELD CROPS,BARLEY,CA,BARLEY - ACRES PLANTED,130000,ALL CLASSES,AREA PLANTED,,130000.0,
295,1999.0,FIELD CROPS,BARLEY,CA,BARLEY - ACRES PLANTED,140000,ALL CLASSES,AREA PLANTED,,140000.0,
296,1998.0,FIELD CROPS,BARLEY,CA,BARLEY - ACRES PLANTED,170000,ALL CLASSES,AREA PLANTED,,170000.0,
297,1997.0,FIELD CROPS,BARLEY,CA,BARLEY - ACRES PLANTED,230000,ALL CLASSES,AREA PLANTED,,230000.0,
298,2023.0,FIELD CROPS,BARLEY,CO,BARLEY - ACRES PLANTED,65000,ALL CLASSES,AREA PLANTED,,65000.0,
299,2022.0,FIELD CROPS,BARLEY,CO,BARLEY - ACRES PLANTED,61000,ALL CLASSES,AREA PLANTED,,61000.0,
300,2021.0,FIELD CROPS,BARLEY,CO,BARLEY - ACRES PLANTED,52000,ALL CLASSES,AREA PLANTED,,52000.0,
301,2020.0,FIELD CROPS,BARLEY,CO,BARLEY - ACRES PLANTED,56000,ALL CLASSES,AREA PLANTED,,56000.0,
302,2019.0,FIELD CROPS,BARLEY,CO,BARLEY - ACRES PLANTED,54000,ALL CLASSES,AREA PLANTED,,54000.0,
303,2018.0,FIELD CROPS,BARLEY,CO,BARLEY - ACRES PLANTED,60000,ALL CLASSES,AREA PLANTED,,60000.0,
304,2017.0,FIELD CROPS,BARLEY,CO,BARLEY - ACRES PLANTED,70000,ALL CLASSES,AREA PLANTED,,70000.0,
305,2016.0,FIELD CROPS,BARLEY,CO,BARLEY - ACRES PLANTED,80000,ALL CLASSES,AREA PLANTED,,80000.0,
306,2015.0,FIELD CROPS,BARLEY,CO,BARLEY - ACRES PLANTED,65000,ALL CLASSES,AREA PLANTED,,65000.0,
307,2014.0,FIELD CROPS,BARLEY,CO,BARLEY - ACRES PLANTED,57000,ALL CLASSES,AREA PLANTED,,57000.0,
308,2013.0,FIELD CROPS,BARLEY,CO,BARLEY - ACRES PLANTED,63000,ALL CLASSES,AREA PLANTED,,63000.0,
309,2012.0,FIELD CROPS,BARLEY,CO,BARLEY - ACRES PLANTED,58000,ALL CLASSES,AREA PLANTED,,58000.0,
310,2011.0,FIELD CROPS,BARLEY,CO,BARLEY - ACRES PLANTED,66000,ALL CLASSES,AREA PLANTED,,66000.0,
311,2010.0,FIELD CROPS,BARLEY,CO,BARLEY - ACRES PLANTED,64000,ALL CLASSES,AREA PLANTED,,64000.0,
312,2009.0,FIELD CROPS,BARLEY,CO,BARLEY - ACRES PLANTED,78000,ALL CLASSES,AREA PLANTED,,78000.0,
313,2008.0,FIELD CROPS,BARLEY,CO,BARLEY - ACRES PLANTED,80000,ALL CLASSES,AREA PLANTED,,80000.0,
314,2007.0,FIELD CROPS,BARLEY,CO,BARLEY - ACRES PLANTED,60000,ALL CLASSES,AREA PLANTED,,60000.0,
315,2006.0,FIELD CROPS,BARLEY,CO,BARLEY - ACRES PLANTED,47000,ALL CLASSES,AREA PLANTED,,47000.0,
316,2005.0,FIELD CROPS,BARLEY,CO,BARLEY - ACRES PLANTED,60000,ALL CLASSES,AREA PLANTED,,60000.0,
317,2004.0,FIELD CROPS,BARLEY,CO,BARLEY - ACRES PLANTED,80000,ALL CLASSES,AREA PLANTED,,80000.0,
318,2003.0,FIELD CROPS,BARLEY,CO,BARLEY - ACRES PLANTED,85000,ALL CLASSES,AREA PLANTED,,85000.0,
319,2002.0,FIELD CROPS,BARLEY,CO,BARLEY - ACRES PLANTED,85000,ALL CLASSES,AREA PLANTED,,85000.0,
320,2001.0,FIELD CROPS,BARLEY,CO,BARLEY - ACRES PLANTED,90000,ALL CLASSES,AREA PLANTED,,90000.0,
321,2000.0,FIELD CROPS,BARLEY,CO,BARLEY - ACRES PLANTED,110000,ALL CLASSES,AREA PLANTED,,110000.0,
322,1999.0,FIELD CROPS,BARLEY,CO,BARLEY - ACRES PLANTED,95000,ALL CLASSES,AREA PLANTED,,95000.0,
323,1998.0,FIELD CROPS,BARLEY,CO,BARLEY - ACRES PLANTED,90000,ALL CLASSES,AREA PLANTED,,90000.0,
324,1997.0,FIELD CROPS,BARLEY,CO,BARLEY - ACRES PLANTED,95000,ALL CLASSES,AREA PLANTED,,95000.0,
325,2023.0,FIELD CROPS,BARLEY,KS,BARLEY - ACRES PLANTED,12000,ALL CLASSES,AREA PLANTED,,12000.0,
326,2022.0,FIELD CROPS,BARLEY,KS,BARLEY - ACRES PLANTED,15000,ALL CLASSES,AREA PLANTED,,15000.0,
327,2021.0,FIELD CROPS,BARLEY,KS,BARLEY - ACRES PLANTED,14000,ALL CLASSES,AREA PLANTED,,14000.0,
328,2020.0,FIELD CROPS,BARLEY,KS,BARLEY - ACRES PLANTED,16000,ALL CLASSES,AREA PLANTED,,16000.0,
329,2019.0,FIELD CROPS,BARLEY,KS,BARLEY - ACRES PLANTED,14000,ALL CLASSES,AREA PLANTED,,14000.0,
330,2018.0,FIELD CROPS,BARLEY,KS,BARLEY - ACRES PLANTED,17000,ALL CLASSES,AREA PLANTED,,17000.0,
331,2015.0,FIELD CROPS,BARLEY,KS,BARLEY - ACRES PLANTED,13000,ALL CLASSES,AREA PLANTED,,13000.0,
332,2014.0,FIELD CROPS,BARLEY,KS,BARLEY - ACRES PLANTED,16000,ALL CLASSES,AREA PLANTED,,16000.0,
333,2013.0,FIELD CROPS,BARLEY,KS,BARLEY - ACRES PLANTED,17000,ALL CLASSES,AREA PLANTED,,17000.0,
334,2012.0,FIELD CROPS,BARLEY,KS,BARLEY - ACRES PLANTED,10000,ALL CLASSES,AREA PLANTED,,10000.0,
335,2011.0,FIELD CROPS,BARLEY,KS,BARLEY - ACRES PLANTED,9000,ALL CLASSES,AREA PLANTED,,9000.0,
336,2010.0,FIELD CROPS,BARLEY,KS,BARLEY - ACRES PLANTED,10000,ALL CLASSES,AREA PLANTED,,10000.0,
337,2009.0,FIELD CROPS,BARLEY,KS,BARLEY - ACRES PLANTED,14000,ALL CLASSES,AREA PLANTED,,14000.0,
338,2008.0,FIELD CROPS,BARLEY,KS,BARLEY - ACRES PLANTED,17000,ALL CLASSES,AREA PLANTED,,17000.0,
339,2007.0,FIELD CROPS,BARLEY,KS,BARLEY - ACRES PLANTED,20000,ALL CLASSES,AREA PLANTED,,20000.0,
340,2006.0,FIELD CROPS,BARLEY,KS,BARLEY - ACRES PLANTED,24000,ALL CLASSES,AREA PLANTED,,24000.0,
341,2005.0,FIELD CROPS,BARLEY,KS,BARLEY - ACRES PLANTED,19000,ALL CLASSES,AREA PLANTED,,19000.0,
342,2004.0,FIELD CROPS,BARLEY,KS,BARLEY - ACRES PLANTED,15000,ALL CLASSES,AREA PLANTED,,15000.0,
343,2003.0,FIELD CROPS,BARLEY,KS,BARLEY - ACRES PLANTED,9000,ALL CLASSES,AREA PLANTED,,9000.0,
344,2002.0,FIELD CROPS,BARLEY,KS,BARLEY - ACRES PLANTED,8000,ALL CLASSES,AREA PLANTED,,8000.0,
345,2001.0,FIELD CROPS,BARLEY,KS,BARLEY - ACRES PLANTED,9000,ALL CLASSES,AREA PLANTED,,9000.0,
346,2000.0,FIELD CROPS,BARLEY,KS,BARLEY - ACRES PLANTED,8000,ALL CLASSES,AREA PLANTED,,8000.0,
347,1999.0,FIELD CROPS,BARLEY,KS,BARLEY - ACRES PLANTED,16000,ALL CLASSES,AREA PLANTED,,16000.0,
348,1998.0,FIELD CROPS,BARLEY,KS,BARLEY - ACRES PLANTED,8000,ALL CLASSES,AREA PLANTED,,8000.0,
349,1997.0,FIELD CROPS,BARLEY,KS,BARLEY - ACRES PLANTED,10000,ALL CLASSES,AREA PLANTED,,10000.0,
350,2023.0,FIELD CROPS,BARLEY,MN,BARLEY - ACRES PLANTED,55000,ALL CLASSES,AREA PLANTED,,55000.0,
351,2022.0,FIELD CROPS,BARLEY,MN,BARLEY - ACRES PLANTED,65000,ALL CLASSES,AREA PLANTED,,65000.0,
352,2021.0,FIELD CROPS,BARLEY,MN,BARLEY - ACRES PLANTED,55000,ALL CLASSES,AREA PLANTED,,55000.0,
353,2020.0,FIELD CROPS,BARLEY,MN,BARLEY - ACRES PLANTED,70000,ALL CLASSES,AREA PLANTED,,70000.0,
354,2019.0,FIELD CROPS,BARLEY,MN,BARLEY - ACRES PLANTED,70000,ALL CLASSES,AREA PLANTED,,70000.0,
355,2018.0,FIELD CROPS,BARLEY,MN,BARLEY - ACRES PLANTED,80000,ALL CLASSES,AREA PLANTED,,80000.0,
356,2017.0,FIELD CROPS,BARLEY,MN,BARLEY - ACRES PLANTED,80000,ALL CLASSES,AREA PLANTED,,80000.0,
357,2016.0,FIELD CROPS,BARLEY,MN,BARLEY - ACRES PLANTED,95000,ALL CLASSES,AREA PLANTED,,95000.0,
358,2015.0,FIELD CROPS,BARLEY,MN,BARLEY - ACRES PLANTED,135000,ALL CLASSES,AREA PLANTED,,135000.0,
359,2014.0,FIELD CROPS,BARLEY,MN,BARLEY - ACRES PLANTED,75000,ALL CLASSES,AREA PLANTED,,75000.0,
360,2013.0,FIELD CROPS,BARLEY,MN,BARLEY - ACRES PLANTED,90000,ALL CLASSES,AREA PLANTED,,90000.0,
361,2012.0,FIELD CROPS,BARLEY,MN,BARLEY - ACRES PLANTED,120000,ALL CLASSES,AREA PLANTED,,120000.0,
362,2011.0,FIELD CROPS,BARLEY,MN,BARLEY - ACRES PLANTED,70000,ALL CLASSES,AREA PLANTED,,70000.0,
363,2010.0,FIELD CROPS,BARLEY,MN,BARLEY - ACRES PLANTED,85000,ALL CLASSES,AREA PLANTED,,85000.0,
364,2009.0,FIELD CROPS,BARLEY,MN,BARLEY - ACRES PLANTED,95000,ALL CLASSES,AREA PLANTED,,95000.0,
365,2008.0,FIELD CROPS,BARLEY,MN,BARLEY - ACRES PLANTED,125000,ALL CLASSES,AREA PLANTED,,125000.0,
366,2007.0,FIELD CROPS,BARLEY,MN,BARLEY - ACRES PLANTED,130000,ALL CLASSES,AREA PLANTED,,130000.0,
367,2006.0,FIELD CROPS,BARLEY,MN,BARLEY - ACRES PLANTED,105000,ALL CLASSES,AREA PLANTED,,105000.0,
368,2005.0,FIELD CROPS,BARLEY,MN,BARLEY - ACRES PLANTED,125000,ALL CLASSES,AREA PLANTED,,125000.0,
369,2004.0,FIELD CROPS,BARLEY,MN,BARLEY - ACRES PLANTED,130000,ALL CLASSES,AREA PLANTED,,130000.0,
370,2003.0,FIELD CROPS,BARLEY,MN,BARLEY - ACRES PLANTED,190000,ALL CLASSES,AREA PLANTED,,190000.0,
371,2002.0,FIELD CROPS,BARLEY,MN,BARLEY - ACRES PLANTED,190000,ALL CLASSES,AREA PLANTED,,190000.0,
372,2001.0,FIELD CROPS,BARLEY,MN,BARLEY - ACRES PLANTED,160000,ALL CLASSES,AREA PLANTED,,160000.0,
373,2000.0,FIELD CROPS,BARLEY,MN,BARLEY - ACRES PLANTED,270000,ALL CLASSES,AREA PLANTED,,270000.0,
374,1999.0,FIELD CROPS,BARLEY,MN,BARLEY - ACRES PLANTED,200000,ALL CLASSES,AREA PLANTED,,200000.0,
375,1998.0,FIELD CROPS,BARLEY,MN,BARLEY - ACRES PLANTED,440000,ALL CLASSES,AREA PLANTED,,440000.0,
376,1997.0,FIELD CROPS,BARLEY,MN,BARLEY - ACRES PLANTED,500000,ALL CLASSES,AREA PLANTED,,500000.0,
377,2023.0,FIELD CROPS,BARLEY,MT,BARLEY - ACRES PLANTED,1090000,ALL CLASSES,AREA PLANTED,,1090000.0,
378,2022.0,FIELD CROPS,BARLEY,MT,BARLEY - ACRES PLANTED,1030000,ALL CLASSES,AREA PLANTED,,1030000.0,
379,2021.0,FIELD CROPS,BARLEY,MT,BARLEY - ACRES PLANTED,970000,ALL CLASSES,AREA PLANTED,,970000.0,
380,2020.0,FIELD CROPS,BARLEY,MT,BARLEY - ACRES PLANTED,970000,ALL CLASSES,AREA PLANTED,,970000.0,
381,2019.0,FIELD CROPS,BARLEY,MT,BARLEY - ACRES PLANTED,950000,ALL CLASSES,AREA PLANTED,,950000.0,
382,2018.0,FIELD CROPS,BARLEY,MT,BARLEY - ACRES PLANTED,790000,ALL CLASSES,AREA PLANTED,,790000.0,
383,2017.0,FIELD CROPS,BARLEY,MT,BARLEY - ACRES PLANTED,770000,ALL CLASSES,AREA PLANTED,,770000.0,
384,2016.0,FIELD CROPS,BARLEY,MT,BARLEY - ACRES PLANTED,990000,ALL CLASSES,AREA PLANTED,,990000.0,
385,2015.0,FIELD CROPS,BARLEY,MT,BARLEY - ACRES PLANTED,990000,ALL CLASSES,AREA PLANTED,,990000.0,
386,2014.0,FIELD CROPS,BARLEY,MT,BARLEY - ACRES PLANTED,920000,ALL CLASSES,AREA PLANTED,,920000.0,
387,2013.0,FIELD CROPS,BARLEY,MT,BARLEY - ACRES PLANTED,990000,ALL CLASSES,AREA PLANTED,,990000.0,
388,2012.0,FIELD CROPS,BARLEY,MT,BARLEY - ACRES PLANTED,900000,ALL CLASSES,AREA PLANTED,,900000.0,
389,2011.0,FIELD CROPS,BARLEY,MT,BARLEY - ACRES PLANTED,700000,ALL CLASSES,AREA PLANTED,,700000.0,
390,2010.0,FIELD CROPS,BARLEY,MT,BARLEY - ACRES PLANTED,760000,ALL CLASSES,AREA PLANTED,,760000.0,
391,2009.0,FIELD CROPS,BARLEY,MT,BARLEY - ACRES PLANTED,870000,ALL CLASSES,AREA PLANTED,,870000.0,
392,2008.0,FIELD CROPS,BARLEY,MT,BARLEY - ACRES PLANTED,860000,ALL CLASSES,AREA PLANTED,,860000.0,
393,2007.0,FIELD CROPS,BARLEY,MT,BARLEY - ACRES PLANTED,900000,ALL CLASSES,AREA PLANTED,,900000.0,
394,2006.0,FIELD CROPS,BARLEY,MT,BARLEY - ACRES PLANTED,770000,ALL CLASSES,AREA PLANTED,,770000.0,
